,Unnamed: 0,rev_page,page_title,date,same_day_revs,prev_day_revs,week_before_revs,month_before_revs,year_before_revs,week_after_revs,day_after_revs,day_after_2_revs,category,category_score,day,around,before,boost,same_day_views,prev_day_views,week_before_views,month_before_views,year_before_views,day_after_views,is_event,link,title,is_first_event,category_score_upd,category_upd
9706,9706,9439904,Dateiüberprüfung/Dateiüberprüfung_(2016-05-06),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9707,9707,9440894,Atamari/verwendete_Bilder,20220601,0.0,0.0,1.0,3.0,47.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9708,9708,9440986,Mike_Hezemans,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Culture.Sports,0.8933194279670715,20220601.0,57.0,83.0,0.6867469879518072,9.0,15.0,109.0,662.0,5181.0,20.0,0,-1,-1,,0.9679093360900879,Culture.Sports
9709,9709,9441122,Dateiüberprüfung/Dateiüberprüfung_(2016-05-07),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9710,9710,9442085,Dateiüberprüfung/Dateiüberprüfung_(2016-05-08),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9711,9711,9443251,Dateiüberprüfung/Dateiüberprüfung_(2016-05-09),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9712,9712,9443877,Die_Rolle_der_Frau_im_Judentum,20220601,0.0,0.0,0.0,4.0,56.0,3.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9947898983955383,Culture.Philosophy_and_religion
9713,9713,9444261,Dateiüberprüfung/Dateiüberprüfung_(2016-05-10),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9714,9714,9444263,Kahoot,20220601,0.0,0.0,1.0,1.0,28.0,2.0,2.0,0.0,STEM.STEM*,0.7310686111450195,20220601.0,119.0,101.0,1.1782178217821782,35.0,55.0,176.0,826.0,9875.0,56.0,0,-1,-1,,0.8221991658210754,Culture.Media.Media*
9715,9715,9445126,Dateiüberprüfung/Dateiüberprüfung_(2016-05-11),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9716,9716,9445987,Landeyrat,20220601,0.0,2.0,2.0,2.0,4.0,2.0,1.0,0.0,Geography.Regions.Europe.Western_Europe,0.9996300339698792,20220601.0,14.0,12.0,1.1666666666666667,5.0,6.0,19.0,68.0,546.0,9.0,0,-1,-1,,1.0000100135803223,Geography.Regions.Europe.Europe*
9717,9717,9446168,Saint-Saturnin_(Cantal),20220601,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,1.0000100135803223,Geography.Regions.Europe.Western_Europe
9718,9718,9446554,Ségur-les-Villas,20220601,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,Geography.Regions.Europe.Western_Europe,0.9996300339698792,20220601.0,12.0,12.0,1.0,4.0,6.0,22.0,78.0,1007.0,4.0,0,-1,-1,,1.0000100135803223,Geography.Regions.Europe.Western_Europe
9719,9719,9446593,Vernols,20220601,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,Geography.Regions.Europe.Western_Europe,0.9996300339698792,20220601.0,19.0,12.0,1.5833333333333333,7.0,9.0,27.0,65.0,547.0,11.0,0,-1,-1,,1.0000100135803223,Geography.Regions.Europe.Western_Europe
9720,9720,9448729,Dateiüberprüfung/Dateiüberprüfung_(2016-05-12),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9721,9721,9448730,Dateiüberprüfung/Dateiüberprüfung_(2016-05-13),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9722,9722,9450098,Wikidata2Lemma,20220601,1.0,1.0,5.0,24.0,313.0,7.0,1.0,1.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9723,9723,9451400,Dateiüberprüfung/Dateiüberprüfung_(2016-05-14),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9724,9724,9451420,Dateiüberprüfung/Dateiüberprüfung_(2016-05-15),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9725,9725,9451421,Dateiüberprüfung/Dateiüberprüfung_(2016-05-16),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9726,9726,9451800,Cowdray_Park,20220601,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,Culture.Sports,0.91965252161026,20220601.0,10.0,9.0,1.1111111111111112,-1.0,3.0,16.0,52.0,730.0,1.0,0,-1,-1,,0.9637899398803711,Geography.Regions.Europe.Northern_Europe
9727,9727,9452438,Dateiüberprüfung/Dateiüberprüfung_(2016-05-17),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9728,9728,9453472,Dateiüberprüfung/Dateiüberprüfung_(2016-05-18),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9729,9729,9453493,Vertigo_Man-iac/Sichterbeiträge,20220601,0.0,0.0,1.0,10.0,51.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9730,9730,9455371,Ingvar_Jónsson_(Fußballspieler),20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,1.0000100135803223,Culture.Sports
9731,9731,9456360,Karate-Europameisterschaft_2016,20220601,0.0,0.0,0.0,0.0,5.0,8.0,2.0,6.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9591643214225769,Culture.Sports
9732,9732,9459130,Zurich_Jazz_Orchestra,20220601,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9908843636512756,Culture.Media.Music
9733,9733,9461270,Lichtblick-Kino,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9994215965270996,Culture.Media.Films
9734,9734,9464017,Angie_Tribeca,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Culture.Media.Media*,0.9724247455596924,20220601.0,2089.0,1968.0,1.0614837398373984,419.0,869.0,3207.0,12311.0,182877.0,743.0,0,-1,-1,,0.9841036200523376,Culture.Media.Media*
9735,9735,9464021,Dateiüberprüfung/Dateiüberprüfung_(2016-05-27),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9736,9736,9464317,Sebastian_Croft,20220601,0.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,Culture.Media.Media*,0.8311530351638794,20220601.0,10970.0,13013.0,0.8430031506954584,2072.0,4465.0,20065.0,131701.0,316669.0,4108.0,0,-1,-1,,0.9905974268913269,Culture.Media.Media*
9737,9737,9464717,Karateka_(Aserbaidschan),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9738,9738,9464718,Karateka_(Polen),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9739,9739,9466520,Dateiüberprüfung/Dateiüberprüfung_(2016-05-29),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9740,9740,9467582,Dateiüberprüfung/Dateiüberprüfung_(2016-05-30),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9741,9741,9468320,Ruslan_Kozaba,20220601,0.0,0.0,3.0,7.0,12.0,15.0,14.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9362950325012207,Geography.Regions.Europe.Eastern_Europe
9742,9742,9468700,Dateiüberprüfung/Dateiüberprüfung_(2016-05-31),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9743,9743,9469531,Jahrbuch_der_Hamburger_Kunstsammlungen,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9539760947227478,Culture.Literature
9744,9744,9469884,Liste_von_Sakralbauten_in_Bad_Homburg_vor_der_Höhe,20220601,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,1.0000100135803223,Culture.Philosophy_and_religion
9745,9745,9470153,Dateiüberprüfung/Dateiüberprüfung_(2016-06-01),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9746,9746,9471057,Arthur_Harbour,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,STEM.Earth_and_environment,0.9951046109199524,20220601.0,29.0,33.0,0.8787878787878788,8.0,16.0,52.0,147.0,1715.0,9.0,0,-1,-1,,1.0000100135803223,STEM.Earth_and_environment
9747,9747,9471088,WikiProjekt_Christentum/Neue_Artikel/Bauwerke,20220601,1.0,1.0,6.0,29.0,372.0,8.0,1.0,1.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9748,9748,9471093,WikiProjekt_Christentum/Neue_Artikel/Personen,20220601,1.0,1.0,6.0,30.0,358.0,8.0,1.0,1.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9749,9749,9471096,WikiProjekt_Christentum/Neue_Artikel/Übersicht,20220601,0.0,1.0,6.0,29.0,360.0,7.0,1.0,1.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9750,9750,9471473,Dateiüberprüfung/Dateiüberprüfung_(2016-06-02),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9751,9751,9471929,Gerd_Ganteför,20220601,0.0,0.0,0.0,2.0,25.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9149109721183777,STEM.STEM*
9752,9752,9472840,Biermischgetränk/Archiv/1,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9753,9753,9472852,Dateiüberprüfung/Dateiüberprüfung_(2016-06-03),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9754,9754,9473369,NGC_6079,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,1.0000100135803223,STEM.STEM*
9755,9755,9473413,NGC_6080,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,1.0000100135803223,STEM.Space
9756,9756,9474204,Raiffeisenbank_im_Oberland,20220601,0.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9732507467269897,Geography.Regions.Europe.Western_Europe
9757,9757,9475154,Dateiüberprüfung/Dateiüberprüfung_(2016-06-05),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9758,9758,9475239,Gemeinwohl-Bilanz,20220601,1.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.8080772161483765,History_and_Society.Business_and_economics
9759,9759,9475342,Gerry_Weber_Open_2001,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.997894287109375,Culture.Sports
9760,9760,9476028,Blonville-sur-Mer,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Geography.Regions.Europe.Western_Europe,1.0000100135803225,20220601.0,29.0,41.0,0.7073170731707317,4.0,12.0,56.0,215.0,2081.0,11.0,0,-1,-1,,1.0000100135803223,Geography.Regions.Europe.Western_Europe
9761,9761,9476300,Campestre-et-Luc,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Geography.Regions.Europe.Western_Europe,1.0000100135803225,20220601.0,13.0,18.0,0.7222222222222222,-1.0,5.0,27.0,98.0,972.0,-1.0,0,-1,-1,,1.0000100135803223,Geography.Regions.Europe.Western_Europe
9762,9762,9476320,Dateiüberprüfung/Dateiüberprüfung_(2016-06-06),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9763,9763,9477290,Dateiüberprüfung/Dateiüberprüfung_(2016-06-07),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9764,9764,9480531,Victoria_Schulz,20220601,0.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9886782765388489,Culture.Biography.Biography*
9765,9765,9480726,Dateiüberprüfung/Dateiüberprüfung_(2016-06-10),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9766,9766,9481959,Dateiüberprüfung/Dateiüberprüfung_(2016-06-11),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9767,9767,9482305,Andersen_Harbor,20220601,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,STEM.Earth_and_environment,0.9993003606796264,20220601.0,5.0,4.0,1.25,-1.0,3.0,7.0,29.0,385.0,-1.0,0,-1,-1,,0.9992778301239014,Geography.Geographical
9768,9768,9482876,Suilven,20220601,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,Geography.Geographical,0.9566442370414734,20220601.0,351.0,328.0,1.070121951219512,77.0,154.0,546.0,2243.0,26466.0,138.0,0,-1,-1,,0.9748311638832092,Geography.Regions.Europe.Northern_Europe
9769,9769,9482878,Grueslayer/Maintenance,20220601,2.0,2.0,12.0,58.0,724.0,16.0,2.0,2.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9770,9770,9483157,Dateiüberprüfung/Dateiüberprüfung_(2016-06-12),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9771,9771,9484491,Tichys_Einblick,20220601,0.0,0.0,0.0,0.0,29.0,8.0,4.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.7122421860694885,Geography.Regions.Europe.Western_Europe
9772,9772,9485199,Delia_Matache,20220601,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,Geography.Regions.Europe.Eastern_Europe,0.9591643214225768,20220601.0,1108.0,1228.0,0.9022801302931596,186.0,442.0,1780.0,4309.0,45895.0,375.0,0,-1,-1,,0.9983615279197693,Geography.Regions.Europe.Eastern_Europe
9773,9773,9485406,Dateiüberprüfung/Dateiüberprüfung_(2016-06-14),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9774,9774,9486029,Johannes_Wulff-Woesten,20220601,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9995221495628357,Culture.Media.Music
9775,9775,9486569,Dateiüberprüfung/Dateiüberprüfung_(2016-06-15),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9776,9776,9487743,Dateiüberprüfung/Dateiüberprüfung_(2016-06-16),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9777,9777,9488942,Dateiüberprüfung/Dateiüberprüfung_(2016-06-17),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9778,9778,9490239,Dateiüberprüfung/Dateiüberprüfung_(2016-06-18),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9779,9779,9491359,Dateiüberprüfung/Dateiüberprüfung_(2016-06-19),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9780,9780,9492039,Liste_der_Studentenverbindungen_in_Bonn,20220601,2.0,1.0,3.0,7.0,18.0,4.0,1.0,1.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9781,9781,9492411,Dateiüberprüfung/Dateiüberprüfung_(2016-06-20),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9782,9782,9493591,Dateiüberprüfung/Dateiüberprüfung_(2016-06-21),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9783,9783,9494610,Dateiüberprüfung/Dateiüberprüfung_(2016-06-22),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9784,9784,9495388,Transport_(Zeitung),20220601,4.0,0.0,0.0,0.0,2.0,10.0,6.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9859463572502136,Culture.Literature
9785,9785,9495803,Dateiüberprüfung/Dateiüberprüfung_(2016-06-23),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9786,9786,9496511,Schloss_Rannungen,20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9219318628311157,Geography.Regions.Europe.Western_Europe
9787,9787,9496901,Dateiüberprüfung/Dateiüberprüfung_(2016-06-24),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9788,9788,9498158,Dateiüberprüfung/Dateiüberprüfung_(2016-06-25),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9789,9789,9499349,Dateiüberprüfung/Dateiüberprüfung_(2016-06-26),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9790,9790,9500326,Dateiüberprüfung/Dateiüberprüfung_(2016-06-27),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9791,9791,9500406,Skra31/Neue_Artikel_Klimawandel,20220601,0.0,0.0,1.0,7.0,173.0,5.0,1.0,1.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9792,9792,9501250,Dateiüberprüfung/Dateiüberprüfung_(2016-06-28),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9793,9793,9502192,Dateiüberprüfung/Dateiüberprüfung_(2016-06-29),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9794,9794,9503101,Sean_Lake,20220601,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,Geography.Regions.Oceania,1.0000100135803225,20220601.0,32.0,14.0,2.2857142857142856,9.0,27.0,43.0,114.0,1155.0,10.0,0,-1,-1,,0.9989450573921204,Culture.Biography.Biography*
9795,9795,9503229,Dateiüberprüfung/Dateiüberprüfung_(2016-06-30),20220601,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,-1.0,-1
9796,9796,9503514,Sandra_Nedeleff,20220601,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1,-1.0,20220601.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1,-1,,0.9961855411529541,Culture.Biography.Biography*
